gender,income_type,annual_income,employment_years,education_level,existing_loan_balance,credit_inquiries,past_due_count,payment_status,approval_status
Male,Pensioner,126400.0,0.0,Lower secondary,12800.0,3,0,0,Approved
Female,Working,73900.0,4.3,Academic degree,20700.0,3,0,0,Approved
Male,Working,40300.0,7.0,Secondary,8000.0,1,1,0,Approved
Male,Commercial associate,50600.0,4.9,Higher education,12400.0,1,0,0,Approved
Male,Working,99700.0,12.1,Secondary,40400.0,2,1,0,Approved
Male,State servant,90700.0,4.9,Secondary,12300.0,2,0,0,Rejected
Other,Commercial associate,37200.0,5.3,Secondary,21900.0,1,1,0,Rejected
Female,Student,56200.0,10.7,Secondary,23700.0,2,1,0,Approved
Female,Working,65600.0,15.9,Secondary,17700.0,2,0,0,Approved
Female,Commercial associate,47600.0,13.8,Secondary,19800.0,2,1,2,Rejected
Female,Pensioner,173000.0,5.8,Secondary,8000.0,2,0,0,Approved
Male,Working,66500.0,6.2,Secondary,6000.0,4,2,1,Rejected
Other,Commercial associate,58200.0,6.7,Lower secondary,5000.0,3,1,0,Approved
Other,Commercial associate,102300.0,7.3,Secondary,15500.0,1,0,0,Approved
Male,Student,50800.0,2.1,Secondary,12100.0,1,1,0,Approved
Male,Pensioner,94200.0,11.4,Higher education,14700.0,1,2,0,Approved
Male,Working,28300.0,7.6,Secondary,4300.0,0,0,3,Approved
Male,Working,48800.0,6.3,Higher education,6800.0,3,0,3,Rejected
Female,Commercial associate,96000.0,0.0,Secondary,21500.0,0,0,0,Rejected
Male,Working,121400.0,6.8,Higher education,13400.0,0,0,0,Approved
Male,Working,42300.0,0.0,Higher education,12900.0,1,1,0,Rejected
Female,Working,40100.0,3.5,Higher education,9900.0,1,1,3,Rejected
Female,Working,77300.0,3.6,Higher education,6300.0,3,2,0,Rejected
Other,Commercial associate,45200.0,8.0,Secondary,25400.0,0,0,1,Approved
Other,Working,53100.0,16.3,Secondary,28200.0,2,1,0,Rejected
Male,Commercial associate,88800.0,9.5,Secondary,12400.0,1,0,0,Approved
Male,Working,46900.0,14.0,Higher education,10700.0,2,0,0,Approved
Female,Pensioner,24700.0,9.9,Secondary,29500.0,1,1,1,Rejected
Female,Working,33300.0,12.4,Secondary,7000.0,3,2,0,Rejected
Male,State servant,60100.0,16.2,Higher education,8400.0,1,0,0,Approved
Male,Working,25900.0,2.7,Secondary,20800.0,2,0,0,Approved
Male,Commercial associate,52400.0,2.4,Secondary,8300.0,2,1,0,Rejected
Male,Working,32000.0,10.0,Higher education,11900.0,3,0,0,Rejected
Female,Working,125200.0,6.5,Secondary,1500.0,3,0,1,Approved
Male,Working,158600.0,7.6,Incomplete higher,28600.0,3,0,0,Approved
Female,Pensioner,37200.0,5.2,Lower secondary,19600.0,3,0,3,Rejected
Female,State servant,67200.0,3.4,Lower secondary,24200.0,1,0,0,Approved
Female,Working,38900.0,14.9,Secondary,5600.0,1,0,2,Rejected
Female,Working,52100.0,0.8,Secondary,32600.0,1,0,2,Rejected
Male,Pensioner,134800.0,10.1,Higher education,11100.0,3,0,0,Approved
Female,Commercial associate,48500.0,9.2,Higher education,25600.0,1,1,late,Rejected
Female,Working,52600.0,0.0,Higher education,15200.0,2,0,0,Rejected
Male,Pensioner,39200.0,2.2,Secondary,20200.0,2,0,0,Rejected
Male,Commercial associate,100300.0,3.1,Secondary,16000.0,1,1,0,Approved
Female,Commercial associate,13800.0,9.4,Secondary,8200.0,0,0,0,Rejected
Female,Working,49100.0,4.6,Secondary,2900.0,1,0,0,Rejected
Female,Working,58700.0,6.1,Secondary,26900.0,2,0,2,Approved
Male,Working,44500.0,0.0,Lower secondary,800.0,1,2,late,Rejected
Female,Pensioner,88300.0,18.6,Secondary,21800.0,4,1,0,Rejected
Female,Working,102800.0,6.9,Higher education,26900.0,4,0,2,Approved
Female,Pensioner,31700.0,9.1,Lower secondary,3600.0,0,0,1,Rejected
Male,Pensioner,153600.0,3.7,Secondary,8600.0,0,1,1,Approved
Female,Pensioner,31600.0,3.1,Higher education,3300.0,0,0,0,Rejected
Male,Working,106900.0,16.4,Higher education,7300.0,1,0,0,Rejected
Female,Working,64100.0,0.0,Secondary,24000.0,3,1,0,Rejected
Male,Working,47700.0,7.9,Higher education,20100.0,1,0,1,Rejected
Female,Commercial associate,49800.0,0.2,Incomplete higher,18300.0,4,0,0,Approved
Female,State servant,59000.0,4.4,Higher education,8600.0,3,1,1,Rejected
Female,Working,65800.0,3.2,Incomplete higher,1000.0,3,0,late,Rejected
Male,State servant,39600.0,1.4,Academic degree,4100.0,0,0,0,Rejected
Male,Working,53900.0,6.7,Secondary,9900.0,5,0,1,Rejected
Female,Working,42300.0,0.0,Higher education,5000.0,2,1,0,Rejected
Female,Working,34700.0,4.9,Higher education,21900.0,3,0,0,Rejected
Male,Pensioner,41400.0,6.0,Higher education,33300.0,1,0,0,Rejected
Male,Working,35700.0,0.0,Higher education,15100.0,4,0,late,Rejected
Female,Working,49600.0,14.4,Higher education,3600.0,0,0,1,Approved
Female,Pensioner,72700.0,3.4,Incomplete higher,27600.0,1,2,1,Rejected
Male,Commercial associate,63200.0,5.3,Secondary,12900.0,2,1,0,Rejected
Male,Working,145600.0,3.4,Higher education,11600.0,1,2,0,Approved
Male,Working,22100.0,6.1,Secondary,17300.0,0,0,2,Rejected
Male,Commercial associate,74000.0,13.3,Higher education,4300.0,1,0,3,Rejected
Male,Working,60000.0,19.4,Higher education,8700.0,3,0,default,Approved
Female,Working,86400.0,10.4,Incomplete higher,11100.0,1,0,1,Rejected
Female,Commercial associate,82700.0,12.2,Secondary,14200.0,2,1,1,Rejected
Female,Working,55600.0,15.4,Higher education,15200.0,2,2,0,Rejected
Female,Commercial associate,64700.0,7.8,Secondary,17300.0,1,0,1,Approved
Female,Working,42800.0,14.7,Secondary,7400.0,1,1,0,Approved
Female,Working,78900.0,10.6,Secondary,2400.0,1,1,2,Rejected
Male,Working,25700.0,7.2,Lower secondary,9900.0,2,0,0,Rejected
Female,Working,84900.0,8.3,Secondary,10800.0,2,0,3,Rejected
Female,Working,59300.0,0.0,Academic degree,2200.0,2,0,0,Rejected
Male,Working,48100.0,8.0,Secondary,7100.0,3,0,0,Rejected
Male,State servant,53900.0,0.0,Higher education,13300.0,3,1,0,Rejected
Male,Pensioner,55700.0,0.0,Higher education,8000.0,1,0,0,Rejected
Male,Working,107300.0,7.5,Higher education,12900.0,1,0,1,Rejected
Male,Commercial associate,256500.0,0.7,Higher education,7800.0,3,0,0,Approved
Female,Commercial associate,103700.0,6.5,Higher education,18100.0,4,0,0,Rejected
Female,Pensioner,46400.0,7.2,Lower secondary,5300.0,3,0,0,Rejected
Male,Working,79500.0,7.5,Higher education,11700.0,1,0,2,Approved
Female,Working,81100.0,1.8,Secondary,12200.0,3,2,default,Rejected
Female,Working,39500.0,11.2,Secondary,21300.0,0,2,1,Rejected
Female,Working,33900.0,6.0,Higher education,9100.0,1,0,0,Approved
Female,Working,58200.0,8.8,Higher education,33000.0,3,0,1,Approved
Female,State servant,86100.0,0.3,Higher education,32200.0,2,0,0,Rejected
Female,State servant,29000.0,5.6,Higher education,5600.0,3,0,late,Rejected
Male,Working,43300.0,12.2,Secondary,11500.0,2,0,0,Approved
Male,Working,77500.0,11.5,Higher education,3900.0,2,0,0,Approved
Female,Working,61000.0,2.4,Higher education,16400.0,2,0,0,Rejected
Male,Commercial associate,113200.0,3.7,Higher education,7900.0,0,0,1,Approved
Female,Commercial associate,31700.0,1.4,Higher education,12700.0,4,0,0,Approved
Male,Working,172600.0,3.1,Incomplete higher,9700.0,3,0,1,Approved
Male,Pensioner,30000.0,0.0,Higher education,56500.0,4,0,0,Rejected
Female,Student,24000.0,5.8,Lower secondary,10500.0,4,0,2,Rejected
Male,Commercial associate,58300.0,9.8,Secondary,9800.0,1,0,0,Rejected
Other,Commercial associate,35900.0,2.4,Higher education,22300.0,5,1,0,Rejected
Male,Commercial associate,58800.0,6.0,Higher education,24400.0,1,1,1,Rejected
Other,Working,57900.0,5.4,Higher education,14100.0,1,0,0,Rejected
Male,Working,54800.0,12.0,Secondary,24900.0,2,0,0,Rejected
Female,Commercial associate,41000.0,3.3,Higher education,50600.0,2,0,0,Rejected
Male,Working,72700.0,3.5,Secondary,9300.0,4,0,0,Approved
Male,Pensioner,51900.0,2.1,Lower secondary,4400.0,1,1,0,Rejected
Male,Working,98400.0,0.6,Secondary,15500.0,4,0,0,Rejected
Female,Working,55200.0,9.3,Secondary,23400.0,1,0,0,Approved
Male,Working,38800.0,5.8,Higher education,31300.0,2,1,1,Rejected
Female,Student,28000.0,6.8,Secondary,17500.0,2,0,0,Rejected
Male,Working,55400.0,13.1,Secondary,12000.0,4,1,0,Rejected
Female,Working,33800.0,13.4,Higher education,6300.0,2,2,0,Rejected
Male,Working,32600.0,0.0,Higher education,27000.0,2,0,0,Rejected
Male,Commercial associate,75900.0,9.9,Secondary,14600.0,3,0,0,Approved
Female,Student,26900.0,7.7,Higher education,2400.0,2,1,0,Approved
Male,Working,113000.0,4.1,Higher education,40300.0,1,0,0,Approved
Female,State servant,64300.0,8.2,Higher education,4600.0,1,1,0,Approved
Male,Working,58700.0,0.0,Secondary,23700.0,1,0,0,Rejected
Male,Commercial associate,37600.0,14.1,Secondary,13800.0,3,1,0,Rejected
Female,Working,84500.0,9.2,Lower secondary,2600.0,2,0,0,Approved
Female,Commercial associate,59800.0,2.0,Higher education,11000.0,0,0,0,Rejected
Female,Commercial associate,44000.0,3.5,Secondary,9300.0,3,0,1,Rejected
Female,Commercial associate,65500.0,0.0,Incomplete higher,3300.0,2,0,0,Rejected
Male,Working,28100.0,4.9,Secondary,16300.0,0,0,0,Approved
Male,Pensioner,28700.0,4.0,Incomplete higher,21500.0,3,1,0,Rejected
Female,Student,36200.0,0.0,Higher education,11500.0,4,0,0,Approved
Male,Working,70100.0,10.5,Lower secondary,9100.0,0,1,2,Rejected
Female,Commercial associate,59800.0,13.1,Lower secondary,17200.0,2,1,0,Approved
Male,Pensioner,96000.0,6.4,Secondary,600.0,2,0,0,Approved
Female,Working,39600.0,4.9,Higher education,8300.0,2,0,0,Rejected
Male,State servant,77500.0,8.8,Secondary,8800.0,1,0,0,Approved
Male,Working,56900.0,6.4,Higher education,11800.0,2,2,3,Rejected
Female,Pensioner,39200.0,0.9,Higher education,3100.0,1,0,0,Rejected
Male,Working,71200.0,3.1,Secondary,1800.0,0,0,2,Rejected
Other,Working,58100.0,5.0,Secondary,5000.0,0,0,1,Rejected
Female,Commercial associate,45100.0,7.8,Secondary,16100.0,1,0,1,Rejected
Female,Commercial associate,61000.0,6.5,Secondary,8700.0,1,0,0,Rejected
Male,State servant,56500.0,7.6,Secondary,5000.0,1,0,0,Approved
Female,Student,55900.0,0.0,Lower secondary,36400.0,2,0,0,Rejected
Female,Working,49700.0,10.0,Higher education,9100.0,3,1,1,Approved
Female,Working,33300.0,6.5,Incomplete higher,11900.0,0,0,0,Approved
Male,Working,61900.0,19.8,Incomplete higher,26700.0,1,0,0,Rejected
Female,Working,41700.0,4.5,Higher education,13100.0,1,1,0,Rejected
Female,Commercial associate,37800.0,8.2,Secondary,17100.0,2,0,2,Rejected
Male,State servant,53700.0,21.2,Incomplete higher,6100.0,1,1,0,Approved
Male,Pensioner,83300.0,7.5,Higher education,12300.0,2,0,0,Approved
Male,Working,65100.0,6.1,Higher education,33400.0,2,0,1,Rejected
Female,Working,47100.0,1.4,Lower secondary,15600.0,2,1,2,Rejected
Male,Commercial associate,46300.0,14.4,Higher education,14100.0,0,0,1,Rejected
Male,Working,79700.0,0.5,Higher education,9800.0,1,0,0,Approved
Female,Working,20400.0,8.7,Incomplete higher,3900.0,1,0,0,Rejected
Male,Working,85700.0,4.0,Higher education,24900.0,2,1,0,Rejected
Male,Working,25800.0,5.5,Incomplete higher,11200.0,2,1,0,Approved
Female,Working,31700.0,0.0,Secondary,6800.0,3,1,0,Rejected
Female,Pensioner,47500.0,13.5,Secondary,3500.0,0,1,0,Rejected
Male,Working,159000.0,5.1,Higher education,14600.0,4,0,0,Approved
Female,Commercial associate,127400.0,0.2,Secondary,4500.0,0,2,0,Approved
Female,Commercial associate,82300.0,13.0,Academic degree,25000.0,1,0,1,Rejected
Female,State servant,70300.0,3.9,Secondary,7100.0,1,0,0,Approved
Female,Working,25900.0,8.2,Higher education,12500.0,2,1,default,Rejected
Female,Working,64300.0,10.9,Secondary,15400.0,2,0,2,Rejected
Male,Working,46800.0,9.0,Lower secondary,14200.0,4,0,0,Rejected
Female,Working,41500.0,0.0,Secondary,21500.0,2,4,0,Rejected
Female,Working,64200.0,10.1,Secondary,7700.0,1,0,late,Approved
Male,Pensioner,48400.0,6.0,Secondary,11900.0,0,0,3,Rejected
Female,Working,88500.0,4.8,Higher education,17700.0,2,0,0,Rejected
Male,Working,25100.0,5.9,Academic degree,31300.0,0,1,0,Rejected
Female,Working,61900.0,0.0,Academic degree,20500.0,2,1,default,Rejected
Female,Pensioner,40300.0,7.5,Secondary,23100.0,2,0,0,Rejected
Female,State servant,49800.0,0.0,Higher education,9300.0,5,1,0,Rejected
Female,Pensioner,68700.0,5.0,Secondary,15600.0,0,0,0,Rejected
Female,Commercial associate,36200.0,7.3,Higher education,28400.0,2,1,1,Rejected
Male,Pensioner,64500.0,12.1,Higher education,11500.0,3,0,0,Rejected
Female,Commercial associate,54400.0,2.2,Secondary,15700.0,5,0,0,Rejected
Male,Working,44500.0,14.0,Higher education,2800.0,0,1,1,Approved
Male,Commercial associate,48400.0,11.4,Incomplete higher,18900.0,0,0,0,Approved
Female,Pensioner,55900.0,4.3,Secondary,14000.0,3,0,0,Rejected
Male,Working,42400.0,0.7,Secondary,18100.0,2,0,0,Rejected
Female,Commercial associate,60100.0,0.0,Secondary,9500.0,1,1,0,Rejected
Female,Commercial associate,52800.0,7.9,Secondary,2100.0,2,2,late,Rejected
Female,Commercial associate,45500.0,2.7,Secondary,19500.0,3,3,0,Rejected
Male,Working,122400.0,12.7,Higher education,6800.0,0,0,0,Approved
Male,Commercial associate,72200.0,3.0,Secondary,3100.0,0,0,0,Approved
Female,State servant,50400.0,1.8,Higher education,13300.0,1,0,0,Rejected
Male,Working,63900.0,7.7,Incomplete higher,34000.0,4,0,0,Rejected
Male,Working,37700.0,2.9,Lower secondary,6000.0,5,0,0,Rejected
Female,Working,49200.0,6.5,Higher education,7000.0,2,1,0,Rejected
Male,Working,51800.0,11.6,Secondary,20200.0,1,0,0,Rejected
Male,Student,34200.0,7.1,Secondary,10100.0,1,1,0,Rejected
Male,Commercial associate,71300.0,7.1,Secondary,19500.0,3,0,0,Rejected
Other,Working,47700.0,7.6,Lower secondary,9700.0,5,1,0,Rejected
Female,Working,51000.0,0.0,Lower secondary,8600.0,3,0,0,Rejected
Female,Student,46400.0,8.5,Secondary,6200.0,2,3,0,Rejected
Male,Working,226700.0,7.3,Secondary,14800.0,3,0,2,Approved
Female,Pensioner,44400.0,11.1,Higher education,6200.0,0,0,0,Approved
Female,Working,23600.0,9.7,Secondary,8200.0,1,0,1,Rejected
Other,Working,29100.0,5.4,Academic degree,24700.0,0,1,2,Rejected
Female,Commercial associate,84300.0,11.9,Secondary,43500.0,2,1,2,Rejected
Female,Working,109300.0,5.0,Secondary,16200.0,1,0,2,Approved
Male,Commercial associate,44100.0,7.8,Secondary,25400.0,0,0,0,Approved
Female,Working,106500.0,4.9,Secondary,9000.0,3,0,0,Approved
Female,Pensioner,83600.0,8.9,Secondary,9900.0,3,0,0,Approved
Other,Pensioner,55000.0,4.5,Incomplete higher,13700.0,1,1,0,Rejected
Female,Pensioner,53300.0,15.1,Secondary,6800.0,4,1,0,Approved
Female,Working,65000.0,17.0,Higher education,8500.0,2,1,0,Rejected
Female,Pensioner,88900.0,11.0,Secondary,19000.0,3,0,0,Rejected
Male,Student,71600.0,14.5,Secondary,12100.0,1,1,0,Approved
Female,Working,44200.0,0.0,Secondary,10700.0,1,2,0,Approved
Male,Working,55400.0,0.0,Secondary,10300.0,1,0,0,Approved
Female,Pensioner,146000.0,4.8,Secondary,5000.0,2,0,1,Approved
Female,Working,67000.0,6.7,Secondary,13400.0,4,0,0,Rejected
Male,Commercial associate,88500.0,5.5,Incomplete higher,6900.0,5,0,0,Rejected
Male,Pensioner,76300.0,0.0,Higher education,2700.0,1,0,0,Approved
Other,Working,67700.0,12.5,Lower secondary,4400.0,2,1,0,Rejected
Female,Commercial associate,62900.0,17.7,Secondary,10500.0,3,1,0,Rejected
Male,Commercial associate,89700.0,13.2,Higher education,18000.0,1,0,1,Approved
Male,Working,82700.0,12.1,Higher education,21200.0,1,0,0,Approved
Female,State servant,67400.0,7.7,Secondary,3500.0,4,1,2,Rejected
Female,Working,43800.0,2.1,Secondary,16800.0,2,0,0,Rejected
Male,Working,71200.0,6.9,Higher education,35300.0,3,1,0,Approved
Female,Pensioner,58100.0,17.4,Incomplete higher,22000.0,2,0,0,Approved
Male,Working,52100.0,4.7,Higher education,13000.0,2,1,0,Rejected
Other,Pensioner,199900.0,4.1,Secondary,13800.0,2,0,0,Approved
Female,Working,30000.0,12.3,Academic degree,12700.0,2,0,0,Rejected
Female,Commercial associate,92200.0,12.6,Secondary,8000.0,2,0,0,Approved
Female,Working,40600.0,2.1,Lower secondary,22700.0,1,0,0,Rejected
Female,Commercial associate,63500.0,5.1,Incomplete higher,5400.0,0,0,1,Rejected
Female,Pensioner,190200.0,3.9,Incomplete higher,13500.0,3,0,0,Approved
Male,Pensioner,38800.0,6.9,Incomplete higher,2700.0,2,1,0,Rejected
Female,Student,43200.0,12.2,Secondary,24000.0,1,0,0,Approved
Male,Commercial associate,59400.0,2.3,Higher education,13100.0,1,1,0,Rejected
Female,Pensioner,40900.0,12.2,Higher education,3300.0,1,1,0,Approved
Female,Commercial associate,89100.0,7.0,Higher education,29400.0,2,2,0,Approved
Female,State servant,47100.0,18.6,Secondary,11100.0,0,0,0,Approved
Male,Commercial associate,80400.0,8.2,Secondary,4000.0,2,0,1,Rejected
Female,State servant,32900.0,6.0,Secondary,37300.0,0,0,0,Rejected
Female,Working,26600.0,9.5,Higher education,9700.0,2,0,0,Approved
Male,Commercial associate,54000.0,4.7,Higher education,6300.0,2,1,0,Approved
Male,Pensioner,29600.0,0.0,Incomplete higher,14000.0,3,0,0,Rejected
Female,Working,118600.0,5.2,Higher education,4500.0,0,1,0,Approved
Male,Working,30100.0,5.2,Higher education,8000.0,3,0,0,Approved
Female,Student,37500.0,0.0,Secondary,27200.0,1,3,0,Rejected
Female,Working,72100.0,6.1,Higher education,9900.0,2,0,0,Rejected
Male,Working,46000.0,0.0,Secondary,16100.0,3,0,0,Rejected
Female,Working,30200.0,4.7,Secondary,28000.0,1,2,1,Rejected
Female,Working,149900.0,7.8,Secondary,9700.0,2,0,2,Approved
Male,Commercial associate,38100.0,7.0,Secondary,6100.0,2,0,0,Approved
Female,State servant,54800.0,4.4,Secondary,18200.0,3,1,2,Rejected
Male,Student,54500.0,6.1,Higher education,3900.0,3,0,0,Rejected
Male,Commercial associate,82400.0,2.4,Secondary,5500.0,3,1,0,Rejected
Male,Commercial associate,73700.0,6.6,Secondary,3200.0,3,0,1,Rejected
Male,Working,41300.0,6.8,Secondary,26700.0,1,1,1,Rejected
Male,State servant,51700.0,1.8,Higher education,12400.0,1,0,1,Rejected
Other,Working,54100.0,7.9,Higher education,18700.0,1,0,2,Rejected
Female,Working,83900.0,7.9,Secondary,5800.0,1,0,0,Approved
Female,Student,35400.0,5.6,Secondary,15700.0,0,0,late,Rejected
Male,State servant,148500.0,19.1,Lower secondary,16000.0,1,0,0,Approved
Male,Working,42500.0,5.8,Higher education,37200.0,3,0,0,Rejected
Female,Commercial associate,59600.0,5.0,Higher education,17600.0,0,0,0,Approved
Male,Working,35500.0,4.3,Higher education,21200.0,3,0,0,Rejected
Female,Working,33400.0,1.5,Incomplete higher,13100.0,1,1,0,Rejected
Male,Working,40400.0,10.1,Incomplete higher,700.0,1,0,0,Rejected
Female,Working,38700.0,2.9,Secondary,14700.0,1,0,0,Rejected
Female,Commercial associate,49700.0,3.5,Higher education,10400.0,1,0,0,Rejected
Female,Working,38500.0,3.7,Secondary,10000.0,2,0,0,Rejected
Female,Commercial associate,81900.0,1.4,Higher education,8300.0,3,1,0,Approved
Female,Working,42100.0,0.0,Secondary,10000.0,3,0,0,Rejected
Female,State servant,40000.0,4.1,Secondary,7100.0,2,0,1,Rejected
Female,Commercial associate,50200.0,11.0,Lower secondary,19900.0,2,0,0,Rejected
Female,State servant,93600.0,7.5,Incomplete higher,5100.0,0,1,0,Approved
Female,Working,66000.0,14.6,Secondary,34100.0,3,1,default,Rejected
Female,Commercial associate,57200.0,10.4,Academic degree,18800.0,2,0,2,Rejected
Female,Pensioner,31400.0,9.2,Secondary,23500.0,2,0,0,Rejected
Female,Working,35800.0,16.3,Higher education,5400.0,0,1,0,Rejected
Female,Working,33700.0,6.0,Incomplete higher,7800.0,2,0,0,Rejected
Female,Working,107800.0,6.8,Secondary,12800.0,3,0,2,Approved
Female,Working,76000.0,6.4,Higher education,11900.0,2,0,1,Rejected
Male,Working,40600.0,14.5,Higher education,18800.0,0,0,2,Approved
Other,Working,46400.0,6.5,Secondary,11900.0,1,1,late,Rejected
Male,Working,41300.0,3.1,Secondary,35300.0,1,0,0,Rejected
Male,Commercial associate,40200.0,9.6,Secondary,5500.0,4,0,0,Approved
Male,Working,73700.0,2.3,Higher education,4600.0,1,0,0,Approved
Female,Working,52600.0,9.3,Secondary,7600.0,0,1,0,Rejected
Male,Commercial associate,152700.0,8.7,Secondary,10000.0,3,1,0,Rejected
Male,Working,105100.0,5.5,Higher education,24800.0,2,0,0,Approved
Male,Working,107900.0,9.4,Secondary,15400.0,5,0,0,Rejected
Male,Working,81000.0,0.0,Secondary,900.0,2,0,1,Rejected
Female,Working,49500.0,7.3,Higher education,1100.0,1,1,0,Approved
Male,Working,78400.0,4.1,Higher education,10800.0,0,1,1,Rejected
Male,Working,51200.0,21.4,Secondary,8600.0,3,1,3,Rejected
Female,Working,124700.0,7.3,Incomplete higher,11000.0,1,1,0,Rejected
Male,Student,71800.0,3.4,Higher education,10100.0,2,0,0,Rejected
Female,State servant,67400.0,0.0,Secondary,32000.0,1,1,0,Rejected
Other,Working,63400.0,13.3,Higher education,22400.0,2,0,2,Approved
Male,Working,131000.0,4.7,Higher education,7900.0,1,1,1,Rejected
Female,Working,31400.0,2.4,Higher education,11800.0,5,1,0,Rejected
Male,Pensioner,136900.0,8.2,Higher education,9400.0,1,1,0,Approved
Female,Pensioner,55100.0,9.9,Higher education,1700.0,1,3,1,Rejected
Male,Working,31800.0,9.8,Academic degree,8200.0,3,1,0,Approved
Male,Working,42700.0,6.6,Higher education,8300.0,4,0,0,Rejected
Male,Working,28500.0,7.3,Incomplete higher,6900.0,1,0,0,Rejected
Male,State servant,80300.0,7.7,Higher education,8000.0,1,0,0,Rejected
Female,State servant,37500.0,8.2,Incomplete higher,9600.0,3,0,2,Rejected
Female,Working,64600.0,8.7,Lower secondary,16200.0,1,1,0,Rejected
Female,Commercial associate,99700.0,12.2,Secondary,7300.0,3,0,2,Rejected
Female,Working,44200.0,6.8,Secondary,27300.0,2,0,0,Rejected
Female,Commercial associate,53100.0,2.3,Higher education,5500.0,2,1,0,Approved
Female,State servant,33300.0,5.7,Secondary,24300.0,5,0,0,Rejected
Female,Working,50300.0,10.4,Higher education,14500.0,2,0,0,Rejected
Female,Working,190700.0,0.0,Incomplete higher,4200.0,2,0,0,Approved
Male,Commercial associate,85000.0,0.0,Lower secondary,9400.0,1,0,0,Rejected
Female,Working,53100.0,11.3,Secondary,32800.0,5,0,2,Rejected
Male,Pensioner,45500.0,14.4,Higher education,5600.0,1,2,3,Approved
Female,Working,58700.0,0.0,Secondary,33400.0,2,0,0,Rejected
Female,State servant,63500.0,7.0,Higher education,16600.0,1,0,0,Rejected
Male,Working,49600.0,4.4,Secondary,14700.0,2,2,default,Rejected
Female,Working,76000.0,5.1,Higher education,15900.0,1,0,0,Rejected
Female,Working,39000.0,8.1,Higher education,9200.0,1,1,0,Rejected
Male,Working,38900.0,0.0,Higher education,5800.0,4,1,0,Rejected
Female,Working,70700.0,0.7,Higher education,12100.0,2,1,0,Rejected
Female,Commercial associate,35400.0,4.9,Secondary,15000.0,1,2,0,Rejected
Male,Working,83100.0,5.7,Secondary,17100.0,0,1,0,Approved
Female,Working,59500.0,0.6,Secondary,16600.0,1,0,1,Rejected
Male,Working,26300.0,10.6,Academic degree,19600.0,6,0,0,Rejected
Female,Working,62900.0,4.3,Lower secondary,41700.0,3,0,0,Approved
Male,State servant,28000.0,4.3,Secondary,14200.0,2,0,1,Rejected
Male,State servant,81800.0,8.0,Secondary,26400.0,2,0,0,Approved
Male,Working,53500.0,5.8,Secondary,17500.0,2,0,1,Rejected
Male,Pensioner,137700.0,10.9,Higher education,44600.0,3,0,0,Approved
Female,Pensioner,97000.0,1.6,Secondary,12800.0,3,0,0,Approved
Male,Student,37100.0,0.0,Secondary,11800.0,1,0,0,Rejected
Female,Working,24100.0,4.9,Secondary,25300.0,4,1,0,Rejected
Male,Working,42600.0,6.8,Secondary,25300.0,3,1,0,Rejected
Male,Working,34600.0,0.0,Secondary,9800.0,2,0,0,Rejected
Female,State servant,136200.0,0.0,Secondary,17100.0,2,0,0,Approved
Male,Pensioner,59600.0,7.4,Higher education,19700.0,3,0,0,Approved
Female,Working,91100.0,2.6,Higher education,19000.0,3,0,0,Rejected
Male,Working,52700.0,0.0,Secondary,15900.0,3,0,0,Approved
Male,Pensioner,55200.0,11.5,Higher education,2500.0,1,0,1,Rejected
Female,State servant,59000.0,3.2,Higher education,19200.0,1,0,2,Rejected
Male,Working,98500.0,12.5,Incomplete higher,19800.0,2,1,1,Rejected
Male,Commercial associate,68900.0,6.6,Lower secondary,16400.0,1,0,0,Rejected
Female,Working,37200.0,8.0,Secondary,9000.0,0,0,2,Rejected
Male,Working,124300.0,5.4,Incomplete higher,30700.0,2,0,0,Approved
Female,Commercial associate,52500.0,0.0,Higher education,5700.0,1,1,0,Rejected
Male,Pensioner,48800.0,0.6,Higher education,25600.0,2,0,default,Rejected
Female,Student,16800.0,5.8,Secondary,5600.0,3,0,0,Rejected
Male,Working,79700.0,8.4,Secondary,23600.0,2,1,0,Rejected
Male,Working,62700.0,0.0,Secondary,5800.0,0,1,0,Approved
Female,Working,62600.0,6.2,Academic degree,22700.0,1,0,default,Rejected
Female,Working,49900.0,0.7,Higher education,35200.0,0,1,0,Rejected
Male,Working,46200.0,7.7,Secondary,35200.0,3,0,1,Rejected
Male,Working,50700.0,6.4,Higher education,30400.0,0,0,0,Rejected
Female,Working,73700.0,10.4,Secondary,12700.0,3,0,0,Rejected
Female,Working,79800.0,12.0,Secondary,7900.0,1,0,0,Approved
Female,Working,54000.0,8.9,Higher education,11300.0,1,1,1,Rejected
Other,Pensioner,91800.0,11.0,Higher education,24400.0,1,1,0,Approved
Female,Working,57800.0,4.7,Incomplete higher,19000.0,5,0,3,Rejected
Male,Commercial associate,47700.0,21.2,Higher education,47200.0,3,0,0,Rejected
Male,State servant,65500.0,0.2,Higher education,8500.0,5,1,2,Rejected
Male,Commercial associate,32500.0,3.8,Incomplete higher,36700.0,2,0,0,Rejected
Female,Working,66500.0,11.2,Secondary,11900.0,4,1,0,Approved
Female,Working,29900.0,10.4,Higher education,5600.0,1,0,0,Approved
Male,Commercial associate,37700.0,9.0,Higher education,15600.0,0,0,0,Rejected
Male,Commercial associate,24100.0,10.0,Secondary,18700.0,2,0,0,Rejected
Female,Working,55300.0,0.0,Secondary,28600.0,1,1,0,Approved
Female,Working,123500.0,14.8,Secondary,8500.0,1,1,default,Rejected
